requested_url,resolved_url,course_code,source_surface,source_kind,page_id,started_at,finished_at,status,error,discovered_count
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896938,https://canvas.oregonstate.edu/courses/2053526/pages/zoom-info?module_item_id=26896938,PHY-212,module_item,module_item,00272-phy-212-module-item-zoom-info-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:22:42.393Z,2026-07-18T06:22:46.702Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896939,https://canvas.oregonstate.edu/courses/2053526/pages/announcements?module_item_id=26896939,PHY-212,module_item,module_item,00273-phy-212-module-item-announcements-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:22:46.906Z,2026-07-18T06:22:49.381Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896940,https://canvas.oregonstate.edu/courses/2053526/pages/ta-info-and-scheduler?module_item_id=26896940,PHY-212,module_item,module_item,00274-phy-212-module-item-ta-info-scheduler-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:22:49.599Z,2026-07-18T06:22:52.054Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/27007746,https://canvas.oregonstate.edu/courses/2053526/files/119307451?module_item_id=27007746,PHY-212,module_item,module_item,00275-phy-212-module-item-lab-structure-and-ta-meetings-pdf-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:22:52.278Z,2026-07-18T06:22:55.925Z,ok,,1
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896941,https://canvas.oregonstate.edu/courses/2053526/pages/course-webpages?module_item_id=26896941,PHY-212,module_item,module_item,00276-phy-212-module-item-course-webpages-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:22:56.232Z,2026-07-18T06:22:59.008Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26992779,https://canvas.oregonstate.edu/courses/2053526/pages/get-your-ph-211-course-materials-2?module_item_id=26992779,PHY-212,module_item,module_item,00277-phy-212-module-item-get-your-ph-211-course-materials-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:22:59.498Z,2026-07-18T06:23:01.860Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896942,https://canvas.oregonstate.edu/courses/2053526/pages/pre-lecture-partial-credit?module_item_id=26896942,PHY-212,module_item,module_item,00278-phy-212-module-item-pre-lecture-partial-credit-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:23:02.159Z,2026-07-18T06:23:04.806Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896944,https://canvas.oregonstate.edu/courses/2053526/pages/virtual-wormhole-getting-assistance?module_item_id=26896944,PHY-212,module_item,module_item,00279-phy-212-module-item-virtual-wormhole-getting-assistance-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:23:05.053Z,2026-07-18T06:23:07.611Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896945,https://canvas.oregonstate.edu/courses/2053526/pages/scanned-text-on-reserve-at-library?module_item_id=26896945,PHY-212,module_item,module_item,00280-phy-212-module-item-scanned-text-on-reserve-at-library-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:23:07.833Z,2026-07-18T06:23:10.454Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896946,https://canvas.oregonstate.edu/courses/2053526/pages/gradescope?module_item_id=26896946,PHY-212,module_item,module_item,00281-phy-212-module-item-gradescope-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:23:10.730Z,2026-07-18T06:23:13.843Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896947,https://canvas.oregonstate.edu/courses/2053526/pages/proctorio-setup-and-troubleshooting?module_item_id=26896947,PHY-212,module_item,module_item,00282-phy-212-module-item-proctorio-setup-and-troubleshooting-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:23:14.094Z,2026-07-18T06:23:16.809Z,ok,,1
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896948,https://canvas.oregonstate.edu/courses/2053526/pages/opt-out-of-lab?module_item_id=26896948,PHY-212,module_item,module_item,00283-phy-212-module-item-opt-out-of-lab-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:23:17.050Z,2026-07-18T06:23:19.706Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896949,https://canvas.oregonstate.edu/courses/2053526/pages/oer-physics-textbook?module_item_id=26896949,PHY-212,module_item,module_item,00284-phy-212-module-item-oer-physics-textbook-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:23:19.917Z,2026-07-18T06:23:22.207Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26997777,https://canvas.oregonstate.edu/courses/2053526/files/119256249?module_item_id=26997777,PHY-212,module_item,module_item,00285-phy-212-module-item-first-day-overview-pdf-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:23:22.476Z,2026-07-18T06:23:24.854Z,ok,,1
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896950,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563815?module_item_id=26896950,PHY-212,module_item,module_item,00286-phy-212-module-item-topic-general-discussion-faqs,2026-07-18T06:23:25.133Z,2026-07-18T06:23:28.364Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896951,https://canvas.oregonstate.edu/courses/2053526/pages/ph-211-instructional-videos?module_item_id=26896951,PHY-212,module_item,module_item,00287-phy-212-module-item-ph-211-instructional-videos-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:23:28.606Z,2026-07-18T06:23:31.359Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896952,https://canvas.oregonstate.edu/courses/2053526/pages/financial-resources-and-more?module_item_id=26896952,PHY-212,module_item,module_item,00288-phy-212-module-item-financial-resources-and-more-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:23:31.622Z,2026-07-18T06:23:37.620Z,ok,,0
