requested_url,resolved_url,course_code,source_surface,source_kind,page_id,started_at,finished_at,status,error,discovered_count
https://canvas.oregonstate.edu/courses/2080857,https://canvas.oregonstate.edu/courses/2080857,MTH-252,home,surface,00001-mth-252-home-integral-calculus-mth-252z-400-u2026,2026-06-26T20:53:38.196Z,2026-06-26T20:53:41.992Z,ok,,12
https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/modules,MTH-252,modules,surface,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,2026-06-26T20:53:41.992Z,2026-06-26T20:54:08.318Z,ok,,6
https://canvas.oregonstate.edu/courses/2080857/assignments,https://canvas.oregonstate.edu/courses/2080857,MTH-252,assignments,surface,00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,2026-06-26T20:54:08.318Z,2026-06-26T20:54:19.784Z,ok,,0
https://canvas.oregonstate.edu/courses/2080857/grades,https://canvas.oregonstate.edu/courses/2080857/grades,MTH-252,grades,surface,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,2026-06-26T20:54:19.784Z,2026-06-26T20:54:24.666Z,ok,,0
https://canvas.oregonstate.edu/courses/2080857/announcements,https://canvas.oregonstate.edu/courses/2080857/announcements,MTH-252,announcements,surface,00005-mth-252-announcements-announcements-integral-calculus-mth-252z-400-u2026,2026-06-26T20:54:24.666Z,2026-06-26T20:54:27.585Z,ok,,0
https://canvas.oregonstate.edu/courses/2080857/assignments/syllabus,https://canvas.oregonstate.edu/courses/2080857/assignments/syllabus,MTH-252,syllabus,surface,00006-mth-252-syllabus-syllabus-for-integral-calculus-mth-252z-400-u2026,2026-06-26T20:54:27.585Z,2026-06-26T20:54:30.926Z,ok,,0
https://canvas.oregonstate.edu/courses/2080857/discussion_topics,https://canvas.oregonstate.edu/courses/2080857/discussion_topics,MTH-252,discussions,surface,00007-mth-252-discussions-discussions-integral-calculus-mth-252z-400-u2026,2026-06-26T20:54:30.926Z,2026-06-26T20:54:34.219Z,ok,,0
https://canvas.oregonstate.edu/courses/2080857/quizzes,https://canvas.oregonstate.edu/courses/2080857,MTH-252,quizzes,surface,00008-mth-252-quizzes-integral-calculus-mth-252z-400-u2026,2026-06-26T20:54:34.219Z,2026-06-26T20:54:37.899Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263,https://canvas.oregonstate.edu/courses/2053263,MTH-253,home,surface,00009-mth-253-home-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:54:37.899Z,2026-06-26T20:54:43.324Z,ok,,7
https://canvas.oregonstate.edu/courses/2053263/modules,https://canvas.oregonstate.edu/courses/2053263/modules,MTH-253,modules,surface,00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:54:43.324Z,2026-06-26T20:54:46.588Z,ok,,6
https://canvas.oregonstate.edu/courses/2053263/assignments,https://canvas.oregonstate.edu/courses/2053263,MTH-253,assignments,surface,00011-mth-253-assignments-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:54:46.588Z,2026-06-26T20:54:49.948Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/grades,https://canvas.oregonstate.edu/courses/2053263/grades,MTH-253,grades,surface,00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:54:49.948Z,2026-06-26T20:54:52.941Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/announcements,https://canvas.oregonstate.edu/courses/2053263/announcements,MTH-253,announcements,surface,00013-mth-253-announcements-announcements-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:54:52.941Z,2026-06-26T20:54:55.375Z,ok,,0
