download_manifest_id,download_id,course_id,course_code,object_id,file_name,canvas_file_id,href,source_page_id,source_page_title,source_page_url,read_status,execute_status,repo_file_path,parsed_markdown_path,suggested_action
download-0130,dl-mth-252-0130,2080857,MTH-252,obj-mth-252-download-99187581,IVP-Wksht2.pdf,99187581,https://canvas.oregonstate.edu/courses/1918585/files/99187581/download?download_frd=1,00395-mth-252-linked-detail-mini-exam-2-no-calculators-on-this-exam,Mini-Exam 2 --> No Calculators on this Exam,https://canvas.oregonstate.edu/courses/2080857/assignments/10586048?module_item_id=26982585#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0131,dl-mth-252-0131,2080857,MTH-252,obj-mth-252-download-119223561,252-Lecture-3.1-to-ME3.pdf,119223561,https://canvas.oregonstate.edu/courses/2080857/files/119223561/download?download_frd=1,00397-mth-252-linked-detail-252-lecture-3-1-to-me3-pdf-integral-calculus-mth-252z-400-u2026,252-Lecture-3.1-to-ME3.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223561?module_item_id=26982588#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223561_252-Lecture-3.1-to-ME3.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0023-mth-252-119223561.md,Parsed file text is attached as evidence.
download-0132,dl-mth-252-0132,2080857,MTH-252,obj-mth-252-download-119223503,WHW5-Template.pdf,119223503,https://canvas.oregonstate.edu/courses/2080857/files/119223503/download?download_frd=1,00403-mth-252-linked-detail-whw5-template-pdf-integral-calculus-mth-252z-400-u2026,WHW5-Template.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223503?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0133,dl-mth-252-0133,2080857,MTH-252,obj-mth-252-download-119223503,WHW5-Template.pdf,119223503,https://canvas.oregonstate.edu/courses/2080857/files/119223503/download?download_frd=1,00404-mth-252-linked-detail-module-5-written-homework-whw-5-3-hours,Module 5 — Written Homework (WHW 5) 🕓 3 hours,https://canvas.oregonstate.edu/courses/2080857/assignments/10586058?module_item_id=26982594#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0134,dl-mth-252-0134,2080857,MTH-252,obj-mth-252-download-119223561,252-Lecture-3.1-to-ME3.pdf,119223561,https://canvas.oregonstate.edu/courses/2080857/files/119223561/download?download_frd=1,00407-mth-252-linked-detail-252-lecture-3-1-to-me3-pdf-integral-calculus-mth-252z-400-u2026,252-Lecture-3.1-to-ME3.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223561?module_item_id=26982599#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223561_252-Lecture-3.1-to-ME3.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0023-mth-252-119223561.md,Parsed file text is attached as evidence.
download-0135,dl-mth-252-0135,2080857,MTH-252,obj-mth-252-download-119223597,252-Lecture-2.1-to-ME4.pdf,119223597,https://canvas.oregonstate.edu/courses/2080857/files/119223597/download?download_frd=1,00415-mth-252-linked-detail-252-lecture-2-1-to-me4-pdf-integral-calculus-mth-252z-400-u2026,252-Lecture-2.1-to-ME4.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223597?module_item_id=26982610#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223597_252-Lecture-2.1-to-ME4.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0019-mth-252-119223597.md,Parsed file text is attached as evidence.
download-0136,dl-mth-252-0136,2080857,MTH-252,obj-mth-252-download-119223597,252-Lecture-2.1-to-ME4.pdf,119223597,https://canvas.oregonstate.edu/courses/2080857/files/119223597/download?download_frd=1,00423-mth-252-linked-detail-252-lecture-2-1-to-me4-pdf-integral-calculus-mth-252z-400-u2026,252-Lecture-2.1-to-ME4.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223597?module_item_id=26982621#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223597_252-Lecture-2.1-to-ME4.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0019-mth-252-119223597.md,Parsed file text is attached as evidence.
download-0137,dl-mth-252-0137,2080857,MTH-252,obj-mth-252-download-119223466,Lecture-2.3-2.4.pdf,119223466,https://canvas.oregonstate.edu/courses/2080857/files/119223466/download?download_frd=1,00424-mth-252-linked-detail-lecture-2-3-2-4-pdf-integral-calculus-mth-252z-400-u2026,Lecture-2.3-2.4.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223466?module_item_id=26982622#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223466_Lecture-2.3-2.4.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0026-mth-252-119223466.md,Parsed file text is attached as evidence.
download-0138,dl-mth-252-0138,2080857,MTH-252,obj-mth-252-download-119223598,252-Lecture-2.5-to-ME5.pdf,119223598,https://canvas.oregonstate.edu/courses/2080857/files/119223598/download?download_frd=1,00430-mth-252-linked-detail-252-lecture-2-5-to-me5-pdf-integral-calculus-mth-252z-400-u2026,252-Lecture-2.5-to-ME5.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223598?module_item_id=26982633#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223598_252-Lecture-2.5-to-ME5.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0018-mth-252-119223598.md,Parsed file text is attached as evidence.
download-0139,dl-mth-252-0139,2080857,MTH-252,obj-mth-252-download-119223617,"252-Lecture-2.5-to-ME5 pages 5 - 8, 13 - 17, 19, 20-1-1.pdf",119223617,https://canvas.oregonstate.edu/courses/2080857/files/119223617/download?download_frd=1,00432-mth-252-linked-detail-252-lecture-2-5-to-me5-pages-5-8-13-17-19-20-1-1-pdf-integral-calculus-mth-252z-400-u2026,"252-Lecture-2.5-to-ME5 pages 5 - 8, 13 - 17, 19, 20-1-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026)",https://canvas.oregonstate.edu/courses/2080857/files/119223617?wrap=1,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223617_252-Lecture-2.5-to-ME5 pages 5 - 8- 13 - 17- 19- 20-1-1.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0017-mth-252-119223617.md,Parsed file text is attached as evidence.
download-0140,dl-mth-252-0140,2080857,MTH-252,obj-mth-252-download-119223598,252-Lecture-2.5-to-ME5.pdf,119223598,https://canvas.oregonstate.edu/courses/2080857/files/119223598/download?download_frd=1,00437-mth-252-linked-detail-252-lecture-2-5-to-me5-pdf-integral-calculus-mth-252z-400-u2026,252-Lecture-2.5-to-ME5.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223598?module_item_id=26982644#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223598_252-Lecture-2.5-to-ME5.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0018-mth-252-119223598.md,Parsed file text is attached as evidence.
download-0141,dl-mth-252-0141,2080857,MTH-252,obj-mth-252-download-119223618,"252-Lecture-2.5-to-ME5 pages 5 - 8, 13 - 17, 19, 20-1-2.pdf",119223618,https://canvas.oregonstate.edu/courses/2080857/files/119223618/download?download_frd=1,00438-mth-252-linked-detail-252-lecture-2-5-to-me5-pages-5-8-13-17-19-20-1-2-pdf-integral-calculus-mth-252z-400-u2026,"252-Lecture-2.5-to-ME5 pages 5 - 8, 13 - 17, 19, 20-1-2.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026)",https://canvas.oregonstate.edu/courses/2080857/files/119223618?wrap=1,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223618_252-Lecture-2.5-to-ME5 pages 5 - 8- 13 - 17- 19- 20-1-2.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0016-mth-252-119223618.md,Parsed file text is attached as evidence.
download-0142,dl-mth-252-0142,2080857,MTH-252,obj-mth-252-download-119223618,"252-Lecture-2.5-to-ME5 pages 5 - 8, 13 - 17, 19, 20-1-2.pdf",119223618,https://canvas.oregonstate.edu/courses/2080857/files/119223618/download?download_frd=1,00439-mth-252-linked-detail-dr-g-s-videos-3-7-integral-calculus-mth-252z-400-u2026,Dr G's Videos --> 3.7: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-3-dot-7?module_item_id=26982645#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223618_252-Lecture-2.5-to-ME5 pages 5 - 8- 13 - 17- 19- 20-1-2.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0016-mth-252-119223618.md,Parsed file text is attached as evidence.
download-0143,dl-mth-252-0143,2080857,MTH-252,obj-mth-252-download-119223455,ME2-Retake-Template.pdf,119223455,https://canvas.oregonstate.edu/courses/2080857/files/119223455/download?download_frd=1,00445-mth-252-linked-detail-me2-retake-template-pdf-integral-calculus-mth-252z-400-u2026,ME2-Retake-Template.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223455?wrap=1,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223455_ME2-Retake-Template.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0027-mth-252-119223455.md,Parsed file text is attached as evidence.
download-0144,dl-mth-252-0144,2080857,MTH-252,obj-mth-252-download-119223455,Download,119223455,https://canvas.oregonstate.edu/courses/2080857/files/119223455/download?download_frd=1,00446-mth-252-linked-detail-mini-exam-2-retake,Mini-Exam 2 - Retake,https://canvas.oregonstate.edu/courses/2080857/assignments/10586047?module_item_id=26982654#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223455_ME2-Retake-Template.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0027-mth-252-119223455.md,Parsed file text is attached as evidence.
download-0145,dl-mth-252-0145,2080857,MTH-252,obj-mth-252-download-99187575,IVP-Wksht1.pdf,99187575,https://canvas.oregonstate.edu/courses/1918585/files/99187575/download?download_frd=1,00446-mth-252-linked-detail-mini-exam-2-retake,Mini-Exam 2 - Retake,https://canvas.oregonstate.edu/courses/2080857/assignments/10586047?module_item_id=26982654#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0146,dl-mth-252-0146,2080857,MTH-252,obj-mth-252-download-99187581,IVP-Wksht2.pdf,99187581,https://canvas.oregonstate.edu/courses/1918585/files/99187581/download?download_frd=1,00446-mth-252-linked-detail-mini-exam-2-retake,Mini-Exam 2 - Retake,https://canvas.oregonstate.edu/courses/2080857/assignments/10586047?module_item_id=26982654#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0147,dl-mth-252-0147,2080857,MTH-252,obj-mth-252-download-119223623,ME3-Retake-Template.pdf,119223623,https://canvas.oregonstate.edu/courses/2080857/files/119223623/download?download_frd=1,00447-mth-252-linked-detail-me3-retake-template-pdf-integral-calculus-mth-252z-400-u2026,ME3-Retake-Template.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223623?wrap=1,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223623_ME3-Retake-Template.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0015-mth-252-119223623.md,Parsed file text is attached as evidence.
download-0148,dl-mth-252-0148,2080857,MTH-252,obj-mth-252-download-119223623,ME3-Retake-Template.pdf,119223623,https://canvas.oregonstate.edu/courses/2080857/files/119223623/download?download_frd=1,00448-mth-252-linked-detail-mini-exam-3-retake,Mini-Exam 3 - Retake,https://canvas.oregonstate.edu/courses/2080857/assignments/10586049?module_item_id=26982655#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223623_ME3-Retake-Template.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0015-mth-252-119223623.md,Parsed file text is attached as evidence.
download-0149,dl-mth-252-0149,2080857,MTH-252,obj-mth-252-download-119223452,ME4-Retake-Template.pdf,119223452,https://canvas.oregonstate.edu/courses/2080857/files/119223452/download?download_frd=1,00449-mth-252-linked-detail-me4-retake-template-pdf-integral-calculus-mth-252z-400-u2026,ME4-Retake-Template.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223452?wrap=1,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223452_ME4-Retake-Template.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0028-mth-252-119223452.md,Parsed file text is attached as evidence.
download-0150,dl-mth-252-0150,2080857,MTH-252,obj-mth-252-download-119223452,ME4-Retake-Template.pdf,119223452,https://canvas.oregonstate.edu/courses/2080857/files/119223452/download?download_frd=1,00450-mth-252-linked-detail-mini-exam-4-retake,Mini-Exam 4 - Retake,https://canvas.oregonstate.edu/courses/2080857/assignments/10586051?module_item_id=26982656#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223452_ME4-Retake-Template.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0028-mth-252-119223452.md,Parsed file text is attached as evidence.
download-0151,dl-mth-253-0151,2053263,MTH-253,obj-mth-253-download-119228487,Review the Syllabus,119228487,https://canvas.oregonstate.edu/courses/2053263/files/119228487/download?download_frd=1,00453-mth-253-linked-detail-start-here-syllabus-sequences-and-series-mth-253z-400-u2026,Start Here - Syllabus: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/pages/start-here-syllabus?module_item_id=26885520#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-253_119228487_MTH_253_Course_Syllabus_Summer_2026.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0029-mth-253-119228487.md,Parsed file text is attached as evidence.
download-0152,dl-mth-253-0152,2053263,MTH-253,obj-mth-253-download-118558899,Weekly Schedule,118558899,https://canvas.oregonstate.edu/courses/2053263/files/118558899/download?download_frd=1,00453-mth-253-linked-detail-start-here-syllabus-sequences-and-series-mth-253z-400-u2026,Start Here - Syllabus: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/pages/start-here-syllabus?module_item_id=26885520#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-253_118558899_MTH 253 Weekly Schedule.docx,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0008-mth-253-118558899.md,Parsed file text is attached as evidence.
download-0153,dl-mth-253-0153,2053263,MTH-253,obj-mth-253-download-118558899,MTH 253 Weekly Schedule.docx,118558899,https://canvas.oregonstate.edu/courses/2053263/files/118558899/download?download_frd=1,00454-mth-253-linked-detail-mth-253-weekly-schedule-docx-sequences-and-series-mth-253z-400-u2026,MTH 253 Weekly Schedule.docx: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558899?wrap=1,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-253_118558899_MTH 253 Weekly Schedule.docx,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0008-mth-253-118558899.md,Parsed file text is attached as evidence.
download-0154,dl-mth-253-0154,2053263,MTH-253,obj-mth-253-download-119294133,Practice-Quiz.pdf,119294133,https://canvas.oregonstate.edu/users/6660414/files/119294133/download?verifier=gGJq5JBGLXpWU66mkaU77iU27kEJcXVFbCpDi73N&download_frd=1,00455-mth-253-linked-detail-practice-quiz-take-it-before-attempting-quiz-1-sequences-and-series-mth-253z-400-u2026,Practice Quiz (take it before attempting Quiz 1!): SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971/take?user_id=6660414,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0155,dl-mth-253-0155,2053263,MTH-253,obj-mth-253-download-119294133,Practice-Quiz.pdf,119294133,https://canvas.oregonstate.edu/users/6660414/files/119294133/download?verifier=gGJq5JBGLXpWU66mkaU77iU27kEJcXVFbCpDi73N&download_frd=1,00456-mth-253-linked-detail-practice-quiz-take-it-before-attempting-quiz-1-sequences-and-series-mth-253z-400-u2026,Practice Quiz (take it before attempting Quiz 1!): SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971?module_item_id=26982050#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0156,dl-mth-253-0156,2053263,MTH-253,obj-mth-253-download-118558936,Evaluating Limits.pdf,118558936,https://canvas.oregonstate.edu/courses/2053263/files/118558936/download?download_frd=1,00459-mth-253-linked-detail-evaluating-limits-pdf-sequences-and-series-mth-253z-400-u2026,Evaluating Limits.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558936?wrap=1,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-253_118558936_Evaluating Limits.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0007-mth-253-118558936.md,Parsed file text is attached as evidence.
download-0157,dl-mth-253-0157,2053263,MTH-253,obj-mth-253-download-118558848,Infinite Limits.pdf,118558848,https://canvas.oregonstate.edu/courses/2053263/files/118558848/download?download_frd=1,00460-mth-253-linked-detail-infinite-limits-pdf-sequences-and-series-mth-253z-400-u2026,Infinite Limits.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558848?wrap=1,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-253_118558848_Infinite Limits.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0010-mth-253-118558848.md,Parsed file text is attached as evidence.
download-0158,dl-mth-253-0158,2053263,MTH-253,obj-mth-253-download-118558879,L'Hospital's Rule.pdf,118558879,https://canvas.oregonstate.edu/courses/2053263/files/118558879/download?download_frd=1,00461-mth-253-linked-detail-l-hospital-s-rule-pdf-sequences-and-series-mth-253z-400-u2026,L'Hospital's Rule.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558879?wrap=1,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-253_118558879_L-Hospital-s Rule.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0009-mth-253-118558879.md,Parsed file text is attached as evidence.
download-0159,dl-mth-253-0159,2053263,MTH-253,obj-mth-253-download-118558963,Improper Integrals.pdf,118558963,https://canvas.oregonstate.edu/courses/2053263/files/118558963/download?download_frd=1,00462-mth-253-linked-detail-improper-integrals-pdf-sequences-and-series-mth-253z-400-u2026,Improper Integrals.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558963?wrap=1,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-253_118558963_Improper Integrals.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0004-mth-253-118558963.md,Parsed file text is attached as evidence.
download-0160,dl-mth-253-0160,2053263,MTH-253,obj-mth-253-download-118558797,Unit #1 Written Homework.pdf,118558797,https://canvas.oregonstate.edu/courses/2053263/files/118558797/download?download_frd=1,00463-mth-253-linked-detail-unit-1-written-homework-pdf-sequences-and-series-mth-253z-400-u2026,Unit #1 Written Homework.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558797?wrap=1,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-253_118558797_Unit -1 Written Homework.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0011-mth-253-118558797.md,Parsed file text is attached as evidence.
download-0161,dl-mth-253-0161,2053263,MTH-253,obj-mth-253-download-118558797,Unit #1 Written Homework.pdf,118558797,https://canvas.oregonstate.edu/courses/2053263/files/118558797/download?download_frd=1,00464-mth-253-linked-detail-unit-1-written-homework-assignment,Unit 1 - Written Homework Assignment,https://canvas.oregonstate.edu/courses/2053263/assignments/10553179?module_item_id=26885537#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-253_118558797_Unit -1 Written Homework.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0011-mth-253-118558797.md,Parsed file text is attached as evidence.
download-0162,dl-mth-253-0162,2053263,MTH-253,obj-mth-253-download-118558743,Sequences.pdf,118558743,https://canvas.oregonstate.edu/courses/2053263/files/118558743/download?download_frd=1,00466-mth-253-linked-detail-sequences-pdf-sequences-and-series-mth-253z-400-u2026,Sequences.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558743?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0163,dl-mth-253-0163,2053263,MTH-253,obj-mth-253-download-118558950,Recursive Sequences.pdf,118558950,https://canvas.oregonstate.edu/courses/2053263/files/118558950/download?download_frd=1,00467-mth-253-linked-detail-recursive-sequences-pdf-sequences-and-series-mth-253z-400-u2026,Recursive Sequences.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558950?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0164,dl-mth-253-0164,2053263,MTH-253,obj-mth-253-download-118558844,Convergence or Divergence of a Sequence.pdf,118558844,https://canvas.oregonstate.edu/courses/2053263/files/118558844/download?download_frd=1,00468-mth-253-linked-detail-convergence-or-divergence-of-a-sequence-pdf-sequences-and-series-mth-253z-400-u2026,Convergence or Divergence of a Sequence.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558844?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0165,dl-mth-253-0165,2053263,MTH-253,obj-mth-253-download-118558915,Geometric Sequences.pdf,118558915,https://canvas.oregonstate.edu/courses/2053263/files/118558915/download?download_frd=1,00469-mth-253-linked-detail-geometric-sequences-pdf-sequences-and-series-mth-253z-400-u2026,Geometric Sequences.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558915?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0166,dl-mth-253-0166,2053263,MTH-253,obj-mth-253-download-118558827,Introduction to Series.pdf,118558827,https://canvas.oregonstate.edu/courses/2053263/files/118558827/download?download_frd=1,00470-mth-253-linked-detail-introduction-to-series-pdf-sequences-and-series-mth-253z-400-u2026,Introduction to Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558827?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0167,dl-mth-253-0167,2053263,MTH-253,obj-mth-253-download-118558808,Partial Sums.pdf,118558808,https://canvas.oregonstate.edu/courses/2053263/files/118558808/download?download_frd=1,00471-mth-253-linked-detail-partial-sums-pdf-sequences-and-series-mth-253z-400-u2026,Partial Sums.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558808?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0168,dl-mth-253-0168,2053263,MTH-253,obj-mth-253-download-118558770,Geometric Series.pdf,118558770,https://canvas.oregonstate.edu/courses/2053263/files/118558770/download?download_frd=1,00472-mth-253-linked-detail-geometric-series-pdf-sequences-and-series-mth-253z-400-u2026,Geometric Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558770?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0169,dl-mth-253-0169,2053263,MTH-253,obj-mth-253-download-118558809,Repeating Decimals and Geometric Series.pdf,118558809,https://canvas.oregonstate.edu/courses/2053263/files/118558809/download?download_frd=1,00473-mth-253-linked-detail-repeating-decimals-and-geometric-series-pdf-sequences-and-series-mth-253z-400-u2026,Repeating Decimals and Geometric Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558809?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0170,dl-mth-253-0170,2053263,MTH-253,obj-mth-253-download-118558919,Telescoping Series.pdf,118558919,https://canvas.oregonstate.edu/courses/2053263/files/118558919/download?download_frd=1,00474-mth-253-linked-detail-telescoping-series-pdf-sequences-and-series-mth-253z-400-u2026,Telescoping Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558919?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0171,dl-mth-253-0171,2053263,MTH-253,obj-mth-253-download-118558872,Unit #2 - Written Homework.pdf,118558872,https://canvas.oregonstate.edu/courses/2053263/files/118558872/download?download_frd=1,00476-mth-253-linked-detail-unit-2-written-homework-pdf-sequences-and-series-mth-253z-400-u2026,Unit #2 - Written Homework.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558872?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
