task_id,course_id,course_code,task_type,title,importance,actionability,confidence,due_text,available_text,points_text,estimated_time,object_id,object_type,module_ids,module_titles,module_item_ids,source_page_ids,source_urls,labels,review_state
task-00262-mth-252-graded-task-rq-1-6-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,graded_task,RQ-1.6 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),high,action_required,high,,,,,obj-mth-252-quiz-3167654,quiz,mod-mth-252-009-module-4-introduction-to-applications,Module 4: Introduction to Applications,mi-mth-252-26982579,00083-mth-252-module-item-rq-1-6-integral-calculus-mth-252z-400-u2026|00383-mth-252-linked-detail-rq-1-6-integral-calculus-mth-252z-400-u2026|00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167654?module_item_id=26982579|https://canvas.oregonstate.edu/courses/2080857/quizzes/3167654/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2080857/modules,graded_task|prep_reading,candidate
task-00263-mth-252-graded-task-rq-2-1-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,graded_task,RQ-2.1 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),high,action_required,high,,,,,obj-mth-252-quiz-3167666,quiz,mod-mth-252-014-module-7-applications-of-integration-graphical,Module 7: Applications of Integration - Graphical,mi-mth-252-26982613,00117-mth-252-module-item-rq-2-1-integral-calculus-mth-252z-400-u2026|00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167666?module_item_id=26982613|https://canvas.oregonstate.edu/courses/2080857/modules,graded_task,candidate
task-00264-mth-252-graded-task-rq-2-2-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,graded_task,RQ-2.2 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),high,action_required,high,,,,,obj-mth-252-quiz-3167653,quiz,mod-mth-252-014-module-7-applications-of-integration-graphical,Module 7: Applications of Integration - Graphical,mi-mth-252-26982614,00118-mth-252-module-item-rq-2-2-integral-calculus-mth-252z-400-u2026|00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167653?module_item_id=26982614|https://canvas.oregonstate.edu/courses/2080857/modules,graded_task,candidate
task-00265-mth-252-graded-task-rq-2-3-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,graded_task,RQ-2.3 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),high,action_required,high,,,,,obj-mth-252-quiz-3167665,quiz,mod-mth-252-015-module-8-application-of-integration-graphical-and-real-world,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982624,00128-mth-252-module-item-rq-2-3-integral-calculus-mth-252z-400-u2026|00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167665?module_item_id=26982624|https://canvas.oregonstate.edu/courses/2080857/modules,graded_task,candidate
task-00266-mth-252-graded-task-rq-2-4-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,graded_task,RQ-2.4: INTEGRAL CALCULUS (MTH_252Z_400_U2026),high,action_required,high,,,,,obj-mth-252-quiz-3167663,quiz,mod-mth-252-015-module-8-application-of-integration-graphical-and-real-world,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982625,00129-mth-252-module-item-rq-2-4-integral-calculus-mth-252z-400-u2026|00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167663?module_item_id=26982625|https://canvas.oregonstate.edu/courses/2080857/modules,graded_task,candidate
task-00267-mth-252-graded-task-rq-2-5-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,graded_task,RQ-2.5 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),high,action_required,high,,,,,obj-mth-252-quiz-3167668,quiz,mod-mth-252-017-module-9-applications-of-integration-real-world,Module 9: Applications of Integration - Real-World,mi-mth-252-26982635,00139-mth-252-module-item-rq-2-5-integral-calculus-mth-252z-400-u2026|00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167668?module_item_id=26982635|https://canvas.oregonstate.edu/courses/2080857/modules,graded_task,candidate
task-00268-mth-252-graded-task-rq-3-1-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,graded_task,RQ-3.1: INTEGRAL CALCULUS (MTH_252Z_400_U2026),high,action_required,high,,,,,obj-mth-252-quiz-3167660,quiz,mod-mth-252-011-module-5-techniques-to-solve-integrals,Module 5: Techniques to Solve Integrals,mi-mth-252-26982591,00095-mth-252-module-item-rq-3-1-integral-calculus-mth-252z-400-u2026|00401-mth-252-linked-detail-rq-3-1-integral-calculus-mth-252z-400-u2026|00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167660?module_item_id=26982591|https://canvas.oregonstate.edu/courses/2080857/quizzes/3167660/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2080857/modules,graded_task|prep_reading,candidate
task-00269-mth-252-graded-task-rq-3-2-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,graded_task,RQ-3.2 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),high,action_required,high,,,,,obj-mth-252-quiz-3167667,quiz,mod-mth-252-011-module-5-techniques-to-solve-integrals,Module 5: Techniques to Solve Integrals,mi-mth-252-26982592,00096-mth-252-module-item-rq-3-2-integral-calculus-mth-252z-400-u2026|00402-mth-252-linked-detail-rq-3-2-integral-calculus-mth-252z-400-u2026|00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167667?module_item_id=26982592|https://canvas.oregonstate.edu/courses/2080857/quizzes/3167667/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2080857/modules,graded_task|prep_reading,candidate
task-00270-mth-252-graded-task-rq-3-3-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,graded_task,RQ-3.3 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),high,action_required,high,,,,,obj-mth-252-quiz-3167656,quiz,mod-mth-252-012-module-6-techniques-continued,Module 6: Techniques Continued,mi-mth-252-26982602,00106-mth-252-module-item-rq-3-3-integral-calculus-mth-252z-400-u2026|00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167656?module_item_id=26982602|https://canvas.oregonstate.edu/courses/2080857/modules,graded_task,candidate
task-00271-mth-252-graded-task-rq-3-7-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,graded_task,RQ-3.7: INTEGRAL CALCULUS (MTH_252Z_400_U2026),high,action_required,high,,,,,obj-mth-252-quiz-3167657,quiz,mod-mth-252-018-module-10-applications-of-integration-real-world,Module 10: Applications of Integration - Real World,mi-mth-252-26982646,00149-mth-252-module-item-rq-3-7-integral-calculus-mth-252z-400-u2026|00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167657?module_item_id=26982646|https://canvas.oregonstate.edu/courses/2080857/modules,graded_task,candidate
task-00272-mth-253-critical-setup-syllabus-for-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,critical_setup,Syllabus for SEQUENCES AND SERIES (MTH_253Z_400_U2026),high,action_required,high,,,,,obj-mth-253-assignment-syllabus,assignment,,,,00014-mth-253-syllabus-syllabus-for-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/assignments/syllabus,critical_setup|prep_reading,candidate
task-00273-mth-253-graded-task-unit-1-written-homework-assignment,2053263,MTH-253,graded_task,Unit 1 - Written Homework Assignment,high,action_required,high,Jun 26 by 11:59pm,,100,,obj-mth-253-assignment-10553179,assignment,mod-mth-253-002-unit-1-week-1,Unit 1 - Week 1,mi-mth-253-26885537,00184-mth-253-module-item-unit-1-written-homework-assignment|00225-mth-253-linked-detail-unit-1-written-homework-assignment|00464-mth-253-linked-detail-unit-1-written-homework-assignment|00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026|00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/assignments/10553179?module_item_id=26885537|https://canvas.oregonstate.edu/courses/2053263/assignments/10553179|https://canvas.oregonstate.edu/courses/2053263/assignments/10553179?module_item_id=26885537#|https://canvas.oregonstate.edu/courses/2053263/modules|https://canvas.oregonstate.edu/courses/2053263/grades,graded_task|prep_reading,candidate
task-00274-mth-253-graded-task-unit-2-written-homework-assignment,2053263,MTH-253,graded_task,Unit 2 - Written Homework Assignment,high,action_required,high,Jul 9 by 11:59pm,,100,,obj-mth-253-assignment-10553180,assignment,mod-mth-253-003-unit-2-week-2-and-week-3,Unit 2 - Week 2 and Week 3,mi-mth-253-26885550,00192-mth-253-module-item-unit-2-written-homework-assignment|00230-mth-253-linked-detail-unit-2-written-homework-assignment|00477-mth-253-linked-detail-unit-2-written-homework-assignment|00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026|00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/assignments/10553180?module_item_id=26885550|https://canvas.oregonstate.edu/courses/2053263/assignments/10553180|https://canvas.oregonstate.edu/courses/2053263/assignments/10553180?module_item_id=26885550#|https://canvas.oregonstate.edu/courses/2053263/modules|https://canvas.oregonstate.edu/courses/2053263/grades,graded_task|prep_reading,candidate
task-00275-mth-253-graded-task-unit-3-written-homework-assignment,2053263,MTH-253,graded_task,Unit 3 - Written Homework Assignment,high,action_required,high,Jul 30 by 11:59pm,,100,,obj-mth-253-assignment-10553181,assignment,mod-mth-253-004-unit-3-weeks-4-5-and-6,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26885565,00202-mth-253-module-item-unit-3-written-homework-assignment|00236-mth-253-linked-detail-unit-3-written-homework-assignment|00491-mth-253-linked-detail-unit-3-written-homework-assignment|00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026|00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/assignments/10553181?module_item_id=26885565|https://canvas.oregonstate.edu/courses/2053263/assignments/10553181|https://canvas.oregonstate.edu/courses/2053263/assignments/10553181?module_item_id=26885565#|https://canvas.oregonstate.edu/courses/2053263/modules|https://canvas.oregonstate.edu/courses/2053263/grades,graded_task|prep_reading,candidate
task-00276-mth-253-graded-task-unit-4-written-homework-assignment,2053263,MTH-253,graded_task,Unit 4 - Written Homework Assignment,high,action_required,high,Aug 20 by 11:59pm,,100,,obj-mth-253-assignment-10553182,assignment,mod-mth-253-005-unit-4-weeks-7-8-and-9,"Unit 4 - Weeks 7, 8, and 9",mi-mth-253-26885580,00211-mth-253-module-item-unit-4-written-homework-assignment|00242-mth-253-linked-detail-unit-4-written-homework-assignment|00495-mth-253-linked-detail-unit-4-written-homework-assignment|00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026|00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/assignments/10553182?module_item_id=26885580|https://canvas.oregonstate.edu/courses/2053263/assignments/10553182|https://canvas.oregonstate.edu/courses/2053263/assignments/10553182?module_item_id=26885580#|https://canvas.oregonstate.edu/courses/2053263/modules|https://canvas.oregonstate.edu/courses/2053263/grades,graded_task|prep_reading,candidate
task-00277-mth-253-graded-task-unit-5-written-homework-assignment,2053263,MTH-253,graded_task,Unit 5 - Written Homework Assignment,high,action_required,high,Aug 27 by 11:59pm,,100,,obj-mth-253-assignment-10553183,assignment,mod-mth-253-006-unit-5-covers-week-10,Unit 5 - Covers Week 10,mi-mth-253-26885592,00215-mth-253-module-item-unit-5-written-homework-assignment|00245-mth-253-linked-detail-unit-5-written-homework-assignment|00497-mth-253-linked-detail-unit-5-written-homework-assignment|00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026|00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/assignments/10553183?module_item_id=26885592|https://canvas.oregonstate.edu/courses/2053263/assignments/10553183|https://canvas.oregonstate.edu/courses/2053263/assignments/10553183?module_item_id=26885592#|https://canvas.oregonstate.edu/courses/2053263/modules|https://canvas.oregonstate.edu/courses/2053263/grades,graded_task|prep_reading,candidate
task-00278-mth-253-graded-task-week-1-web-homework-infinity-and-limits-indeterminates-improper-integrals,2053263,MTH-253,graded_task,"Week 1 Web Homework: Infinity and Limits, Indeterminates, Improper Integrals",high,action_required,high,Jun 29 by 11:59pm,,100,,obj-mth-253-assignment-10584258,assignment,mod-mth-253-002-unit-1-week-1,Unit 1 - Week 1,mi-mth-253-26977416,00185-mth-253-module-item-week-1-web-homework-infinity-and-limits-indeterminates-improper-integrals|00227-mth-253-linked-detail-week-1-web-homework-infinity-and-limits-indeterminates-improper-integrals|00465-mth-253-linked-detail-week-1-web-homework-infinity-and-limits-indeterminates-improper-integrals|00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026|00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/assignments/10584258?module_item_id=26977416|https://canvas.oregonstate.edu/courses/2053263/assignments/10584258|https://canvas.oregonstate.edu/courses/2053263/assignments/10584258?module_item_id=26977416#|https://canvas.oregonstate.edu/courses/2053263/modules|https://canvas.oregonstate.edu/courses/2053263/grades,graded_task|prep_reading,candidate
task-00279-mth-253-graded-task-week-10-web-homework-working-with-taylor-series,2053263,MTH-253,graded_task,Week 10 Web Homework: Working with Taylor Series,high,action_required,high,Aug 30 by 11:59pm,,100,,obj-mth-253-assignment-10584439,assignment,mod-mth-253-006-unit-5-covers-week-10,Unit 5 - Covers Week 10,mi-mth-253-26977989,00216-mth-253-module-item-week-10-web-homework-working-with-taylor-series|00246-mth-253-linked-detail-week-10-web-homework-working-with-taylor-series|00498-mth-253-linked-detail-week-10-web-homework-working-with-taylor-series|00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026|00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/assignments/10584439?module_item_id=26977989|https://canvas.oregonstate.edu/courses/2053263/assignments/10584439|https://canvas.oregonstate.edu/courses/2053263/assignments/10584439?module_item_id=26977989#|https://canvas.oregonstate.edu/courses/2053263/modules|https://canvas.oregonstate.edu/courses/2053263/grades,graded_task|prep_reading,candidate
task-00280-mth-253-graded-task-week-2-web-homework-sequences,2053263,MTH-253,graded_task,Week 2 Web Homework: Sequences,high,action_required,high,Jul 6 by 11:59pm,,100,,obj-mth-253-assignment-10584372,assignment,mod-mth-253-003-unit-2-week-2-and-week-3,Unit 2 - Week 2 and Week 3,mi-mth-253-26977767,00191-mth-253-module-item-week-2-web-homework-sequences|00229-mth-253-linked-detail-week-2-web-homework-sequences|00475-mth-253-linked-detail-week-2-web-homework-sequences|00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026|00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/assignments/10584372?module_item_id=26977767|https://canvas.oregonstate.edu/courses/2053263/assignments/10584372|https://canvas.oregonstate.edu/courses/2053263/assignments/10584372?module_item_id=26977767#|https://canvas.oregonstate.edu/courses/2053263/modules|https://canvas.oregonstate.edu/courses/2053263/grades,graded_task|prep_reading,candidate
task-00281-mth-253-graded-task-week-3-web-homework-introduction-to-series,2053263,MTH-253,graded_task,Week 3 Web Homework: Introduction to Series,high,action_required,high,Jul 12 by 11:59pm,,100,,obj-mth-253-assignment-10584373,assignment,mod-mth-253-003-unit-2-week-2-and-week-3,Unit 2 - Week 2 and Week 3,mi-mth-253-26977769,00193-mth-253-module-item-week-3-web-homework-introduction-to-series|00231-mth-253-linked-detail-week-3-web-homework-introduction-to-series|00478-mth-253-linked-detail-week-3-web-homework-introduction-to-series|00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026|00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/assignments/10584373?module_item_id=26977769|https://canvas.oregonstate.edu/courses/2053263/assignments/10584373|https://canvas.oregonstate.edu/courses/2053263/assignments/10584373?module_item_id=26977769#|https://canvas.oregonstate.edu/courses/2053263/modules|https://canvas.oregonstate.edu/courses/2053263/grades,graded_task|prep_reading,candidate
task-00282-mth-253-graded-task-week-4-web-homework-the-divergence-and-integral-tests,2053263,MTH-253,graded_task,Week 4 Web Homework: The Divergence and Integral Tests,high,action_required,high,Jul 19 by 11:59pm,,100,,obj-mth-253-assignment-10584431,assignment,mod-mth-253-004-unit-3-weeks-4-5-and-6,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26977967,00199-mth-253-module-item-week-4-web-homework-the-divergence-and-integral-tests|00233-mth-253-linked-detail-week-4-web-homework-the-divergence-and-integral-tests|00488-mth-253-linked-detail-week-4-web-homework-the-divergence-and-integral-tests|00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026|00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/assignments/10584431?module_item_id=26977967|https://canvas.oregonstate.edu/courses/2053263/assignments/10584431|https://canvas.oregonstate.edu/courses/2053263/assignments/10584431?module_item_id=26977967#|https://canvas.oregonstate.edu/courses/2053263/modules|https://canvas.oregonstate.edu/courses/2053263/grades,graded_task|prep_reading,candidate
