suspicion_id,course_id,course_code,severity,category,object_id,task_id,module_id,module_item_id,page_id,title,source_url,related_url,evidence_id,review_id,status,detail,suggested_action
sus-00703,2053526,PHY-212,medium,task_without_module,obj-phy-212-page-lab-5-extending-a-model,task-00383-phy-212-critical-setup-lab-5-extending-a-model-general-physics-with-calculus-ph-212-400-u2026,,,,Lab 5 Extending a Model: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/lab-5-extending-a-model,,,,critical_setup,labels=critical_setup; review_state=candidate,Confirm whether this task is intentionally outside Modules.
sus-00704,2053526,PHY-212,medium,task_without_module,obj-phy-212-page-module-5-7c-wave-optics-7c-learning-materials,task-00397-phy-212-blocked-or-broken-module-5,,,,Module 5,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-wave-optics-%7C-learning-materials,,,,blocked_or_broken,labels=blocked_or_broken; review_state=needs_review,Confirm whether this task is intentionally outside Modules.
sus-00705,2053526,PHY-212,medium,task_without_module,obj-phy-212-page-module-5-7c-wave-optics-7c-required-activities,task-00398-phy-212-blocked-or-broken-module-5,,,,Module 5,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-wave-optics-%7C-required-activities,,,,blocked_or_broken,labels=blocked_or_broken; review_state=needs_review,Confirm whether this task is intentionally outside Modules.
sus-00706,2053526,PHY-212,medium,task_without_module,obj-phy-212-page-scanning-resources,task-00405-phy-212-critical-setup-scanning-resources-general-physics-with-calculus-ph-212-400-u2026,,,,Scanning Resources: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/scanning-resources,,,,critical_setup,labels=critical_setup; review_state=candidate,Confirm whether this task is intentionally outside Modules.
sus-00707,2053526,PHY-212,medium,task_without_module,obj-phy-212-page-simple-pendulum-instructions,task-00406-phy-212-lecture-video-simple-pendulum-instructions-general-physics-with-calculus-ph-212-400-u2026,,,,Simple Pendulum Instructions: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/simple-pendulum-instructions,,,,lecture_video,labels=lecture_video; review_state=candidate,Confirm whether this task is intentionally outside Modules.
sus-00708,2053526,PHY-212,medium,task_without_module,obj-phy-212-quiz-3160489,task-00408-phy-212-graded-task-hw-1-rotational-motion-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 1 - Rotational Motion: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/history?version=2|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026233|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026234|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026235|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026236|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026237|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026238|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026239|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026240|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026241|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026242|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026243|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026244|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026245|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026246|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026247,,,,graded_task,labels=graded_task|prep_reading; review_state=candidate,Confirm whether this task is intentionally outside Modules.
sus-00709,2053526,PHY-212,medium,graded_task_missing_due,obj-phy-212-quiz-3160489,task-00408-phy-212-graded-task-hw-1-rotational-motion-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 1 - Rotational Motion: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/history?version=2|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026233|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026234|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026235|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026236|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026237|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026238|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026239|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026240|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026241|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026242|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026243|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026244|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026245|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026246|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026247,,,,missing_due_text,points_text=1; labels=graded_task|prep_reading,"Inspect detail, Grades, or Assignments evidence for a due date."
sus-00710,2053526,PHY-212,medium,task_without_module,obj-phy-212-quiz-3160444,task-00409-phy-212-graded-task-hw-2-rotational-dynamics-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 2 - Rotational Dynamics: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025986|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025987|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025988|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025989|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025990|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025991|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025992|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025993|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025994|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025995|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025996|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025997|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025998,,,,graded_task,labels=graded_task|prep_reading; review_state=candidate,Confirm whether this task is intentionally outside Modules.
sus-00711,2053526,PHY-212,medium,graded_task_missing_due,obj-phy-212-quiz-3160444,task-00409-phy-212-graded-task-hw-2-rotational-dynamics-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 2 - Rotational Dynamics: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025986|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025987|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025988|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025989|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025990|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025991|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025992|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025993|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025994|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025995|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025996|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025997|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025998,,,,missing_due_text,points_text=1; labels=graded_task|prep_reading,"Inspect detail, Grades, or Assignments evidence for a due date."
sus-00712,2053526,PHY-212,medium,task_without_module,obj-phy-212-quiz-3160462,task-00410-phy-212-graded-task-hw-3-center-of-mass-moment-of-inertia-general-physics-with-calculus-ph-212-400-u,,,,Hw 3 - Center of Mass & Moment of Inertia: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026102|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026103|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026104|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026105|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026106|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026107|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026108|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026109|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026110|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026111|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/history?version=1,,,,graded_task,labels=graded_task|prep_reading; review_state=candidate,Confirm whether this task is intentionally outside Modules.
sus-00713,2053526,PHY-212,medium,graded_task_missing_due,obj-phy-212-quiz-3160462,task-00410-phy-212-graded-task-hw-3-center-of-mass-moment-of-inertia-general-physics-with-calculus-ph-212-400-u,,,,Hw 3 - Center of Mass & Moment of Inertia: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026102|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026103|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026104|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026105|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026106|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026107|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026108|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026109|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026110|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026111|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/history?version=1,,,,missing_due_text,points_text=2; labels=graded_task|prep_reading,"Inspect detail, Grades, or Assignments evidence for a due date."
sus-00714,2053526,PHY-212,medium,task_without_module,obj-phy-212-quiz-3160480,task-00411-phy-212-graded-task-hw-4-rotational-dynamics-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 4 - Rotational Dynamics: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/history?version=2|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026185|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026186|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026187|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026188|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026189|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026190|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026191|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026192|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026193|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026194|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026195|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026196|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026197,,,,graded_task,labels=graded_task|prep_reading; review_state=candidate,Confirm whether this task is intentionally outside Modules.
sus-00715,2053526,PHY-212,medium,graded_task_missing_due,obj-phy-212-quiz-3160480,task-00411-phy-212-graded-task-hw-4-rotational-dynamics-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 4 - Rotational Dynamics: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/history?version=2|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026185|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026186|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026187|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026188|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026189|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026190|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026191|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026192|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026193|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026194|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026195|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026196|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026197,,,,missing_due_text,points_text=1; labels=graded_task|prep_reading,"Inspect detail, Grades, or Assignments evidence for a due date."
sus-00716,2053526,PHY-212,medium,task_without_module,obj-phy-212-quiz-3160499,task-00412-phy-212-graded-task-hw-5-gravity-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 5 - Gravity: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026270|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026271|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026272|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026273|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026274|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026275|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026276|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026277|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/history?version=1,,,,graded_task,labels=graded_task|prep_reading; review_state=candidate,Confirm whether this task is intentionally outside Modules.
sus-00717,2053526,PHY-212,medium,graded_task_missing_due,obj-phy-212-quiz-3160499,task-00412-phy-212-graded-task-hw-5-gravity-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 5 - Gravity: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026270|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026271|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026272|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026273|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026274|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026275|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026276|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026277|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/history?version=1,,,,missing_due_text,points_text=2; labels=graded_task|prep_reading,"Inspect detail, Grades, or Assignments evidence for a due date."
sus-00718,2053526,PHY-212,medium,task_without_module,obj-phy-212-quiz-3160513,task-00413-phy-212-graded-task-hw-6-oscillations-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 6 - Oscillations: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026334|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026335|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026336|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026337|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026338|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026339|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026340|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026341|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026342|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026343|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026344|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026345|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026346|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026347,,,,graded_task,labels=graded_task|prep_reading|lecture_video; review_state=candidate,Confirm whether this task is intentionally outside Modules.
sus-00719,2053526,PHY-212,medium,graded_task_missing_due,obj-phy-212-quiz-3160513,task-00413-phy-212-graded-task-hw-6-oscillations-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 6 - Oscillations: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026334|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026335|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026336|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026337|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026338|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026339|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026340|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026341|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026342|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026343|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026344|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026345|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026346|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026347,,,,missing_due_text,points_text=1; labels=graded_task|prep_reading|lecture_video,"Inspect detail, Grades, or Assignments evidence for a due date."
sus-00720,2053526,PHY-212,medium,task_without_module,obj-phy-212-quiz-3160478,task-00414-phy-212-graded-task-hw-7-waves-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 7 - Waves: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026174|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026175|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026176|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026177|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026178|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026179|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026180|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026181|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026182|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026183,,,,graded_task,labels=graded_task|prep_reading; review_state=candidate,Confirm whether this task is intentionally outside Modules.
sus-00721,2053526,PHY-212,medium,graded_task_missing_due,obj-phy-212-quiz-3160478,task-00414-phy-212-graded-task-hw-7-waves-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 7 - Waves: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026174|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026175|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026176|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026177|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026178|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026179|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026180|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026181|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026182|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478/questions/59026183,,,,missing_due_text,points_text=1; labels=graded_task|prep_reading,"Inspect detail, Grades, or Assignments evidence for a due date."
sus-00722,2053526,PHY-212,medium,graded_task_missing_due,obj-phy-212-quiz-3160479,task-00415-phy-212-graded-task-lab-collaboration-contract-general-physics-with-calculus-ph-212-400-u2026,mod-phy-212-004-module-1-circular-motion,mi-phy-212-26942495,,Lab Collaboration Contract: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160479?module_item_id=26942495|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160479|https://canvas.oregonstate.edu/courses/2053526/modules,,,,missing_due_text,points_text=5; labels=graded_task|critical_setup|prep_reading,"Inspect detail, Grades, or Assignments evidence for a due date."
sus-00723,2053526,PHY-212,medium,graded_task_missing_due,obj-phy-212-quiz-3160510,task-00416-phy-212-graded-task-lab-group-check-in-survey-lab-3-general-physics-with-calculus-ph-212-400-u2026,mod-phy-212-005-module-2-rotation,mi-phy-212-26896973,,Lab Group Check-In Survey (Lab 3): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160510?module_item_id=26896973|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160510|https://canvas.oregonstate.edu/courses/2053526/modules,,,,missing_due_text,points_text=5; labels=graded_task,"Inspect detail, Grades, or Assignments evidence for a due date."
sus-00724,2053526,PHY-212,medium,graded_task_missing_due,obj-phy-212-quiz-3160466,task-00417-phy-212-graded-task-lab-group-check-in-survey-lab-5-general-physics-with-calculus-ph-212-400-u2026,mod-phy-212-008-module-5-waves,mi-phy-212-26896987,,Lab Group Check-In Survey (Lab 5): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160466?module_item_id=26896987|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160466/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160466|https://canvas.oregonstate.edu/courses/2053526/modules,,,,missing_due_text,points_text=5; labels=graded_task,"Inspect detail, Grades, or Assignments evidence for a due date."
sus-00725,2053526,PHY-212,medium,graded_task_missing_due,obj-phy-212-quiz-3160536,task-00418-phy-212-graded-task-lab-partner-values-survey-general-physics-with-calculus-ph-212-400-u2026,mod-phy-212-004-module-1-circular-motion,mi-phy-212-26896963,,Lab Partner Values Survey: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536?module_item_id=26896963|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536?module_item_id=26896963#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026451|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026452|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026453|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026454|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026455|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026456|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536|https://canvas.oregonstate.edu/courses/2053526/modules,,,,missing_due_text,points_text=1; labels=graded_task|critical_setup|prep_reading,"Inspect detail, Grades, or Assignments evidence for a due date."
