review_item_id,suspicion_id,course_id,course_code,review_state,next_action_type,severity,category,status,object_id,task_id,module_id,module_item_id,page_id,title,source_url,related_url,evidence_id,review_id,override_id,override_status,access_resolution_status,access_resolution_reason,access_final_action,suggested_action,detail
ri-00592,sus-00592,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-discussion-11579983,task-00388-phy-212-graded-task-topic-lab-6-discussion-lab-group-22,,,,Topic: Lab 6 Discussion - Lab Group 22,https://canvas.oregonstate.edu/groups/733396/discussion_topics/11579983,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
ri-00593,sus-00593,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-discussion-11579983,task-00388-phy-212-graded-task-topic-lab-6-discussion-lab-group-22,,,,Topic: Lab 6 Discussion - Lab Group 22,https://canvas.oregonstate.edu/groups/733396/discussion_topics/11579983,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=; labels=graded_task
ri-00594,sus-00594,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-discussion-11605102,task-00389-phy-212-graded-task-topic-m21-pre-upload,,,,Topic: M21-pre upload,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11605102,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task|critical_setup; review_state=candidate
ri-00595,sus-00595,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-discussion-11605102,task-00389-phy-212-graded-task-topic-m21-pre-upload,,,,Topic: M21-pre upload,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11605102,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=; labels=graded_task|critical_setup
ri-00596,sus-00596,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-discussion-11601297,task-00390-phy-212-graded-task-topic-please-email-your-lab-ta-to-confirm-your-meeting-time,,,,Topic: Please email your Lab TA to confirm your meeting time,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11601297,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
ri-00597,sus-00597,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-discussion-11601297,task-00390-phy-212-graded-task-topic-please-email-your-lab-ta-to-confirm-your-meeting-time,,,,Topic: Please email your Lab TA to confirm your meeting time,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11601297,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=; labels=graded_task
ri-00598,sus-00598,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-discussion-11563801,task-00391-phy-212-graded-task-topic-welcome,,,,Topic: Welcome!,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563801,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task|prep_reading|lecture_video; review_state=candidate
ri-00599,sus-00599,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-discussion-11563801,task-00391-phy-212-graded-task-topic-welcome,,,,Topic: Welcome!,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563801,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=; labels=graded_task|prep_reading|lecture_video
ri-00600,sus-00600,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-download-118705530,task-00392-phy-212-critical-setup-camscanner,,,,CamScanner,https://canvas.oregonstate.edu/courses/2053526/files/118705530/download?wrap=1|https://canvas.oregonstate.edu/courses/2053526/pages/gradescope?module_item_id=26896946|https://canvas.oregonstate.edu/courses/2053526/pages/gradescope?module_item_id=26896946#,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference; review_state=candidate
ri-00601,sus-00601,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-download-118705575,task-00393-phy-212-critical-setup-download,,,,Download,https://canvas.oregonstate.edu/courses/2053526/files/118705575/download?download_frd=1|https://canvas.oregonstate.edu/courses/2053526/pages/proctorio-setup-and-troubleshooting?module_item_id=26896947|https://canvas.oregonstate.edu/courses/2053526/files/118705575?wrap=1|https://canvas.oregonstate.edu/courses/2053526/pages/proctorio-setup-and-troubleshooting?module_item_id=26896947#,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference; review_state=candidate
ri-00602,sus-00602,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-download-119256249,task-00394-phy-212-critical-setup-first-day-overview-pdf,,,,first day overview.pdf,https://canvas.oregonstate.edu/courses/2053526/files/119256249/download?download_frd=1|https://canvas.oregonstate.edu/courses/2053526/files/119256249?module_item_id=26997777|https://canvas.oregonstate.edu/courses/2053526/files/119256249?module_item_id=26997777#,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|prep_reading|file_reference; review_state=candidate
ri-00603,sus-00603,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-download-119380180,task-00395-phy-212-critical-setup-img-8997-heic,,,,IMG_8997.HEIC,https://canvas.oregonstate.edu/groups/733396/files/119380180/download?download_frd=1|https://canvas.oregonstate.edu/groups/733396/discussion_topics/11579981,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference; review_state=candidate
ri-00604,sus-00604,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-download-118706071,task-00396-phy-212-critical-setup-scannable-or-geniusscan,,,,Scannable or GeniusScan,https://canvas.oregonstate.edu/courses/2053526/files/118706071/download?wrap=1|https://canvas.oregonstate.edu/courses/2053526/pages/gradescope?module_item_id=26896946|https://canvas.oregonstate.edu/courses/2053526/pages/gradescope?module_item_id=26896946#,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference; review_state=candidate
ri-00605,sus-00605,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-download-119369072,task-00397-phy-212-critical-setup-syllabus-u2026-pdf,,,,syllabus_U2026.pdf,https://canvas.oregonstate.edu/courses/2053526/files/119369072/download?download_frd=1|https://canvas.oregonstate.edu/courses/2053526/files/119369072?module_item_id=26992777|https://canvas.oregonstate.edu/courses/2053526/files/119369072?module_item_id=26992777#,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference|download_indexed_not_read; review_state=candidate
ri-00606,sus-00606,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-file-118705575,task-00398-phy-212-critical-setup-proctorio-guide-pdf-general-physics-with-calculus-ph-212-400-u2026,,,,Proctorio Guide.pdf: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/files/118705575?wrap=1,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference; review_state=candidate
ri-00607,sus-00607,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-page-project-7c-consequences-and-implications-of-science,task-00400-phy-212-critical-setup-project-consequences-implications-of-science-general-physics-with-calculus-ph-21,,,,🤔 Project | Consequences & Implications of Science: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/project-%7C-consequences-and-implications-of-science,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup; review_state=candidate
ri-00608,sus-00608,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-page-lab-1-team-building-and-uncertainty-refresher,task-00405-phy-212-critical-setup-lab-1-team-building-and-uncertainty-refresher-general-physics-with-calculus-ph-2,,,,Lab 1: Team Building and Uncertainty Refresher: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/lab-1-team-building-and-uncertainty-refresher,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup; review_state=candidate
ri-00609,sus-00609,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-page-lab-2-uncertainty-propagation,task-00407-phy-212-critical-setup-lab-2-uncertainty-propagation-general-physics-with-calculus-ph-212-400-u2026,,,,Lab 2: Uncertainty Propagation: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/lab-2-uncertainty-propagation,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|lecture_video; review_state=candidate
ri-00610,sus-00610,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-page-lab-3-hypothesis-testing,task-00408-phy-212-critical-setup-lab-3-hypothesis-testing-general-physics-with-calculus-ph-212-400-u2026,,,,Lab 3 Hypothesis Testing: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/lab-3-hypothesis-testing,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup; review_state=candidate
ri-00611,sus-00611,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-page-scanning-resources,task-00419-phy-212-critical-setup-scanning-resources-general-physics-with-calculus-ph-212-400-u2026,,,,Scanning Resources: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/scanning-resources,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup; review_state=candidate
ri-00612,sus-00612,2053526,PHY-212,needs_retry,retry_canvas_capture,medium,task_without_module,blocked_or_broken,obj-phy-212-quiz-3160489,task-00421-phy-212-blocked-or-broken-hw-1-rotational-motion-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 1 - Rotational Motion: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/history?version=2|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026233|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026234|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026235|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026236|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026237|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026238|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026239|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026240|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026241|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026242|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026243|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026244|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026245|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026246|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026247,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task|prep_reading|blocked_or_broken; review_state=candidate
ri-00613,sus-00613,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-quiz-3160504,task-00422-phy-212-graded-task-hw-10-ray-optics-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 10 - Ray Optics: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160504,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
ri-00614,sus-00614,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-quiz-3160504,task-00422-phy-212-graded-task-hw-10-ray-optics-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 10 - Ray Optics: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160504,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=; labels=graded_task
ri-00615,sus-00615,2053526,PHY-212,needs_retry,retry_canvas_capture,medium,task_without_module,blocked_or_broken,obj-phy-212-quiz-3160444,task-00423-phy-212-blocked-or-broken-hw-2-rotational-dynamics-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 2 - Rotational Dynamics: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025986|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025987|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025988|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025989|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025990|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025991|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025992|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025993|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025994|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025995|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025996|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025997|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160444/questions/59025998,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task|critical_setup|prep_reading|access_deferred_until_available|blocked_or_broken; review_state=candidate
ri-00616,sus-00616,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-quiz-3160462,task-00424-phy-212-graded-task-hw-3-center-of-mass-moment-of-inertia-general-physics-with-calculus-ph-212-400-u,,,,Hw 3 - Center of Mass & Moment of Inertia: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/take?user_id=6660414,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task|prep_reading; review_state=candidate
ri-00617,sus-00617,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-quiz-3160462,task-00424-phy-212-graded-task-hw-3-center-of-mass-moment-of-inertia-general-physics-with-calculus-ph-212-400-u,,,,Hw 3 - Center of Mass & Moment of Inertia: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/take?user_id=6660414,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=; labels=graded_task|prep_reading
ri-00618,sus-00618,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-quiz-3160480,task-00425-phy-212-graded-task-hw-4-rotational-dynamics-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 4 - Rotational Dynamics: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
ri-00619,sus-00619,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-quiz-3160480,task-00425-phy-212-graded-task-hw-4-rotational-dynamics-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 4 - Rotational Dynamics: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=; labels=graded_task
ri-00620,sus-00620,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-quiz-3160499,task-00426-phy-212-graded-task-hw-5-gravity-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 5 - Gravity: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
ri-00621,sus-00621,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-quiz-3160499,task-00426-phy-212-graded-task-hw-5-gravity-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 5 - Gravity: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=; labels=graded_task
ri-00622,sus-00622,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-quiz-3160513,task-00427-phy-212-graded-task-hw-6-oscillations-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 6 - Oscillations: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
ri-00623,sus-00623,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-quiz-3160513,task-00427-phy-212-graded-task-hw-6-oscillations-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 6 - Oscillations: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=; labels=graded_task
ri-00624,sus-00624,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-quiz-3160478,task-00428-phy-212-graded-task-hw-7-waves-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 7 - Waves: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
ri-00625,sus-00625,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-quiz-3160478,task-00428-phy-212-graded-task-hw-7-waves-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 7 - Waves: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160478,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=; labels=graded_task
ri-00626,sus-00626,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-quiz-3160511,task-00429-phy-212-graded-task-hw-8-superposition-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 8 - Superposition: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160511,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
ri-00627,sus-00627,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-quiz-3160511,task-00429-phy-212-graded-task-hw-8-superposition-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 8 - Superposition: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160511,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=; labels=graded_task
ri-00628,sus-00628,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-quiz-3160449,task-00430-phy-212-graded-task-hw-9-wave-optics-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 9 - Wave Optics: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160449,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
ri-00629,sus-00629,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-quiz-3160449,task-00430-phy-212-graded-task-hw-9-wave-optics-general-physics-with-calculus-ph-212-400-u2026,,,,Hw 9 - Wave Optics: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160449,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=; labels=graded_task
ri-00630,sus-00630,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-quiz-3160479,task-00431-phy-212-graded-task-lab-collaboration-contract-general-physics-with-calculus-ph-212-400-u2026,mod-phy-212-004-module-1-circular-motion,mi-phy-212-26942495,,Lab Collaboration Contract: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160479?module_item_id=26942495|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160479|https://canvas.oregonstate.edu/courses/2053526/modules,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=5; labels=graded_task|critical_setup|prep_reading
ri-00631,sus-00631,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-quiz-3160510,task-00432-phy-212-graded-task-lab-group-check-in-survey-lab-3-general-physics-with-calculus-ph-212-400-u2026,mod-phy-212-005-module-2-rotation,mi-phy-212-26896973,,Lab Group Check-In Survey (Lab 3): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160510?module_item_id=26896973|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160510|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160510/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/modules,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=5; labels=graded_task
ri-00632,sus-00632,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-quiz-3160466,task-00433-phy-212-graded-task-lab-group-check-in-survey-lab-5-general-physics-with-calculus-ph-212-400-u2026,,,,Lab Group Check-In Survey (Lab 5): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160466,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
ri-00633,sus-00633,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-quiz-3160466,task-00433-phy-212-graded-task-lab-group-check-in-survey-lab-5-general-physics-with-calculus-ph-212-400-u2026,,,,Lab Group Check-In Survey (Lab 5): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160466,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=; labels=graded_task
ri-00634,sus-00634,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-quiz-3160536,task-00434-phy-212-graded-task-lab-partner-values-survey-general-physics-with-calculus-ph-212-400-u2026,mod-phy-212-004-module-1-circular-motion,mi-phy-212-26896963,,Lab Partner Values Survey: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536?module_item_id=26896963|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536?module_item_id=26896963#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026451|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026452|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026453|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026454|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026455|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026456|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536#|https://canvas.oregonstate.edu/courses/2053526/modules,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=5; labels=graded_task|critical_setup|prep_reading
ri-00635,sus-00635,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-quiz-3169001,task-00435-phy-212-graded-task-m1-00asy-general-physics-with-calculus-ph-212-400-u2026,,,,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59169187|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174672|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174670|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174671,,,,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task|critical_setup|lecture_video; review_state=candidate
ri-00636,sus-00636,2053526,PHY-212,needs_rule,improve_classifier_or_override,medium,graded_task_missing_due,missing_due_text,obj-phy-212-quiz-3169001,task-00435-phy-212-graded-task-m1-00asy-general-physics-with-calculus-ph-212-400-u2026,,,,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59169187|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174672|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174670|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174671,,,,,,,,,"Inspect detail, Grades, or Assignments evidence for a due date.",points_text=1; labels=graded_task|critical_setup|lecture_video
